"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"51000010089",3541823,VA,The project(s) will prevent unregulated water quality or human health impacts.
"51000010239",3542097,VA,The project(s) will prevent unregulated water quality or human health impacts.
"41000058002",3542104,OR,The project(s) will prevent unregulated water quality or human health impacts.
"24068111111",3542223,MD,The project(s) is to achieve or maintain compliance with a TMDL.
"24068111111",3542223,MD,The project(s) will prevent unregulated water quality or human health impacts.
"41000022206",3543107,OR,The project(s) is required to maintain compliance with a NPDES permit.
"18000004110",413053,IN,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"18000008046",418863,IN,The project(s) will prevent unregulated water quality or human health impacts.
"29001031001",1133308,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29001031001",1133308,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"29001031001",1133308,MO,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"29002181001",1133718,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29002181001",1133718,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"29002181001",1133718,MO,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"29002391001",1133825,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29002391001",1133825,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"21000025001",1139489,KY,The project(s) is required to maintain compliance with a NPDES permit.
"21000025001",1139489,KY,The project(s) will prevent unregulated water quality or human health impacts.
"36003074001",1220487,NY,The project(s) will prevent unregulated water quality or human health impacts.
"36007142001",1221135,NY,The project(s) is required to maintain compliance with a NPDES permit.
"24000064001",1214355,MD,The project(s) is required to maintain compliance with a NPDES permit.
"36003033001",1220391,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36003161001",1220618,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36003168001",1220629,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36006036001",1220960,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36006036001",1220960,NY,The project(s) is necessary to obtain compliance with a new permit requirement.
"36008014001",1221211,NY,The project(s) is necessary to obtain compliance with a new permit requirement.
"08201200037",3528876,CO,The project(s) will prevent unregulated water quality or human health impacts.
"31002448001",1230265,NE,The project(s) is required to maintain compliance with a NPDES permit.
"31002448001",1230265,NE,The project(s) will prevent unregulated water quality or human health impacts.
"31002448001",1230265,NE,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"36003113001",1232114,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36007226001",1232162,NY,The project(s) is required to maintain compliance with a NPDES permit.
"17000165001",1232698,IL,The project(s) is required to maintain compliance with a NPDES permit.
"17000165001",1232698,IL,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"17000165001",1232698,IL,The project(s) will prevent unregulated water quality or human health impacts.
"21000302001",1235515,KY,The project(s) is required to maintain compliance with a NPDES permit.
"21000302001",1235515,KY,The project(s) will prevent unregulated water quality or human health impacts.
"18120000036",3525072,IN,The project(s) is required to maintain compliance with a NPDES permit.
"08201200054",3529556,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"12000172021",3532477,FL,The project(s) is required to maintain compliance with a NPDES permit.
"33000313001",3542295,NH,The project(s) will prevent unregulated water quality or human health impacts.
"19000317001",1123724,IA,The project(s) is required to maintain compliance with a NPDES permit.
"19000317001",1123724,IA,The project(s) will prevent unregulated water quality or human health impacts.
"20000860001",1130416,KS,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"29001228001",1133559,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29001228001",1133559,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"29002023001",1133641,MO,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"29002124001",1133701,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29002124001",1133701,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"31000432001",1145826,NE,The project(s) is required to maintain compliance with a NPDES permit.
"31000432001",1145826,NE,The project(s) will prevent unregulated water quality or human health impacts.
"31000432001",1145826,NE,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"31000453001",1145832,NE,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"31000453001",1145832,NE,The project(s) will prevent unregulated water quality or human health impacts.
"31000453001",1145832,NE,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"27000094001",1147974,MN,The project(s) is required to maintain compliance with a NPDES permit.
"36005013001",1220828,NY,The project(s) will prevent unregulated water quality or human health impacts.
