DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,PARTDNOTIFNOCALL,PARTDNOTIFOUTAREA,PARTDNOTIFPRIORSTART,PARTDNOTIFAFTEREXP,PARTDNOTIFINCINFO,PARTDNOTIFTOTAL,PARTDEXCAVTESTHOLE,PARTDEXCAVCLEARANCE,PARTDEXCAVPROTSHORE,PARTDEXCAVBACKFILL,PARTDMARKFADE,PARTDEXCAVNOTLISTED,PARTDEXCAVTOTAL,PARTDMISCDETER,PARTDMISCONECALL,PARTDMISCPREVDAMAGE,PARTDMISCROOTCAUSE,PARTDMISCTOTAL,PARTDLOCABANDON,PARTDLOCINCORMAP,PARTDLOCLOCERROR,PARTDLOCNORESP,PARTDLOCINCOMP,PARTDLOCTRACEWIRE,PARTDLOCUNLOCAT,PARTDLOCABANMARK,PARTDLOCMAPMARK,PARTDLOCLOCMARK,PARTDLOCTRACEMARK,PARTDLOCTOTAL,PARTDTOTDAMAGES,PARTDTOTTICKETS,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
5/1/2025,2024,20250956,71802,15518,PIEDMONT NATURAL GAS CO INC,525 South Tryon Street,CHARLOTTE,Mecklenburg,NC,28202,525 SOUTH TRYON STREET,CHARLOTTE,,NC,28202,Natural Gas,NC,Investor Owned,0,0,0,5434.744,12991.058,0,0,0,8.84,0,18434.642,0,0,0,147683,733688,0,0,0,0,0,881371,0.224,2706.394,1077.921,1394.706,245.446,10.05,5434.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.721,9266.841,2328.433,1394.009,0.054,0,12991.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.035,2.275,0.294,0.236,0,0,8.84,,0,0,0,0,0,0,0,7.98,11975.51,3406.648,2788.951,245.5,10.05,18434.639,98.88,0,129851,16210,1512,64,46,147683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698069,34606,886,127,0,733688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,827920,50816,2398,191,46,881371,6678.257,0,0,204.705,758.336,366.843,829.053,1553.699,4350.799,2348.38,1344.569,18434.641,150669,0,0,32132,84356,27763,75473,150978,188625,93783,77592,881371,49,22,294,5,20,139,47,0,304,72,1359,111,50,3010,417,0,16,12,292,3,4,22,13,0,174,33,1357,96,15,524,74,0,1174,44,12,0.659,431,37,70,69,0,607,157,162,62,0,5,162,548,0,0,1,20,21,19,5,49,33,106,0,9,0,10,244,2,477,1653,898779,,Christopher Ransome,Gas Regulatory Compliance Anal,(704) 731-4680,(000) 000-0000,christopher.ransome@duke-energy.com,INITIAL,3/12/2025,3/12/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250957,71803,15518,PIEDMONT NATURAL GAS CO INC,525 South Tryon Street,CHARLOTTE,Mecklenburg,NC,28202,525 SOUTH TRYON STREET,CHARLOTTE,,NC,28202,Natural Gas,SC,Investor Owned,0,0,0,1462.021,2659.145,0,0,0,0.525,0,4121.691,0,0,0,23857,157010,0,0,0,0,0,180867,0.096,726.744,286.831,373.569,73.26,1.519,1462.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,2029.899,502.153,126.982,0.065,0,2659.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0.123,0,0,0,0,0.525,,0,0,0,0,0,0,0,0.544,2756.766,788.984,500.551,73.325,1.519,4121.689,90,0,21452,2251,124,19,11,23857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146942,9904,154,10,0,157010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,168394,12155,278,29,11,180867,267.107,0,0,162.772,724.502,175.242,449.607,1131.435,623.337,282.172,305.516,4121.69,6034,0,0,8531,34082,5918,15613,42295,28973,19904,19517,180867,3,3,74,0,11,23,4,0,29,36,390,32,16,594,35,0,2,2,74,0,4,9,4,0,13,23,390,25,6,65,7,0,156,2,0,0.659,106,17,26,19,0,168,39,50,26,0,1,40,156,0,0,0,8,8,3,0,9,9,29,0,2,0,7,73,0,132,464,211313,,Christopher Ransome,Gas Regulatory Compliance Anal,(704) 731-4680,(000) 000-0000,christopher.ransome@duke-energy.com,INITIAL,3/12/2025,3/12/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250958,71804,15518,PIEDMONT NATURAL GAS CO INC,525 South Tryon Street,CHARLOTTE,Mecklenburg,NC,28202,525 SOUTH TRYON STREET,CHARLOTTE,,NC,28202,Natural Gas,TN,Investor Owned,0,0,0,2290.646,1406.346,0,0,0,0.891,0,3697.883,0,0,0,110327,96322,0,0,0,0,0,206649,0.025,1554.859,405.55,234.261,81.396,14.553,2290.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.257,211.961,74.128,0,0,1406.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891,0,0,0,0,0,0.891,Unknown,0,0,0,0,0,0,0,0.916,2675.116,617.511,308.389,81.396,14.553,3697.881,85.48,0,96389,13575,340,20,3,110327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93261,3012,40,9,0,96322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,189650,16587,380,29,3,206649,1849.967,0,5.232,65.001,87.617,55.355,176.628,281.659,634.405,341.718,200.299,3697.881,472,1,87,6711,10108,12941,24752,65168,43935,25076,17398,206649,5,0,41,2,0,14,5,0,25,5,207,16,19,594,88,0,2,0,39,2,0,4,2,0,6,5,207,10,6,11,7,0,273,1,0,1.355,83,0,5,12,4,104,23,35,11,0,1,18,88,0,0,0,1,1,1,3,1,1,11,0,0,0,18,20,0,55,248,161688,,Christopher Ransome,Gas Regulatory Compliance Anal,(704) 731-4680,(000) 000-0000,christopher.ransome@duke-energy.com,INITIAL,3/12/2025,3/12/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250703,70160,15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",128 S CENTER AVE P.O. BOX,PIEDMONT,CALHOUN,AL,36272,111 NORTH CENTER AVENUE P.O. BOX 229,PIEDMONT,,AL,36272,Natural Gas,AL,Municipal Owned,0,0,0,19,45.5,7.5,0,0,0,0,72,249,0,0,63,2037,0,0,0,0,0,2349,0,0,6,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0,0,7.5,0,0,0,0,0,0,0,0,0,45.5,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,58.5,13.5,0,0,72,50,0,293,13,6,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,13,3,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2314,26,9,0,0,2349,4,0,0,4.5,19,0,21,3,10,10.5,0,72,856,0,0,0,0,0,395,300,435,342,21,2349,,,,2,,,,1,,,3,1,,,,,,,,2,,,,,,,3,1,,,,,0,0,0,1.83,2,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,1,1,3,435,,Byrian Watts,Operator,(256) 447-3560,(256) 447-9067,abwatts@piedmontcity.org,INITIAL,3/6/2025,3/6/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250342,67381,15532,PIERRE PART NATURAL GAS INC,4076 Highway 1,Raceland,Lafourche,LA,70394,4076 HWY 1- P.O. BOX 470,RACELAND,,LA,70394,Natural Gas,LA,Investor Owned,0,0,0,17,22.92,0,0,0,0,0,39.92,0,0,0,671,1181,0,0,0,0,0,1852,0,16,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.31,0.61,0,0,0,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38.31,1.61,0,0,0,39.92,90,0,671,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,26,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1826,26,0,0,0,1852,21,0,0,8,0,0,0,7,1,2.24,0.68,39.92,1220,0,0,0,0,0,0,246,116,149,121,1852,0,1,0,0,0,0,0,0,1,1,0,2,0,11,1,0,,,,,,,,,,,,,,,,,18,0,0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,,Celima Verdin,Compliance Officer,(985) 537-5281,(985) 537-5282,cverdin@southcoastgasco.com,INITIAL,2/18/2025,2/18/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250626,69544,15540,PIKE COUNTY LIGHT & POWER CO,105 SCHNEIDER LANE,MILFORD,PIKE,PA,18337,330 W. WILLIAM STREET,CORNING,,NY,14830,Natural Gas,PA,Privately Owned,1.87,0,0,2.11,11.62,4.86,0,0,0,0,20.46,178,0,0,145,739,0,0,0,0,0,1062,0,0.4,2.22,1.36,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,2.59,1.5,0,0,4.86,0,0,0,0,0,0,0,0,6.95,4.13,0.54,0,0,11.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.12,8.94,3.4,0,0,20.46,42,0,3,320,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,199,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,543,519,0,0,0,1062,0.1,3.03,0.1,3.47,1.85,0.1,1.54,0.17,3.19,1.71,5.2,20.46,0,86,21,160,76,22,87,66,90,93,361,1062,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,,Ramon Rodriguez,Gas Chief,(607) 415-0360,(570) 832-2989,rrodriguez@pclpeg.com,INITIAL,3/4/2025,3/4/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20251166,72680,15546,PIKE NATURAL GAS CO,4100 Holiday St.,Canton,,OH,44718,"4100 HOLIDAY STREET NW, STE. 201",CANTON,,OH,44718,Natural Gas,OH,Privately Owned,0,0,0,133.09,171.56,0,0,0,0,0,304.65,0,0,0,968,6637,0,0,0,0,0,7605,0,49.29,32,51.8,0,0,133.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.78,55.46,13.04,0,0,172.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,153.07,87.46,64.84,0,0,305.37,75,0,870,96,2,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,194,18,0,0,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7312,290,20,0,0,7622,0,0,0,128.11,11,11.73,7.98,54,65.8,19.3,7.45,305.37,0,0,0,433,544,1056,1357,1699,1065,880,588,7622,0,0,4,0,0,0,0,0,6,0,5,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,-0.35,6,,,1,,7,,,2,,,,2,,,,,,,,,,,,,,,,,,9,3985,,James Noll,Operator,(330) 498-9130,(330) 498-9137,jnoll@utilitypipelineltd.com,INITIAL,3/14/2025,3/14/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250640,69680,15560,"PIKEVILLE GAS SYSTEM, TOWN OF","3090 Premiere Parkway, Suite 200",Duluth,Gwinnett,GA,30097,P.O. BOX 225,PIKEVILLE,,TN,37367,Natural Gas,TN,Municipal Owned,0,0,0,34,33.41,0,0,0,0,0,67.41,0,0,0,482,1005,0,0,0,0,0,1487,0,12,16,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,15,1,0,0,33.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29.41,31,7,0,0,67.41,100,0,481,1,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,22,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1464,23,0,0,0,1487,0,0,0,0,26,4,2,7,27,1.35,0.063,67.413,0,0,0,0,209,326,285,310,235,81,41,1487,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,-2.7,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,492,,Rick Vanwinkle,Operator,(423) 447-2919,(000) 000-0000,pikegas@bledsoe.net,INITIAL,3/5/2025,3/5/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250921,71561,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",9 Executive Woods Ct,Belleville,,IL,62226,104 S. WALNUT STREET,PINCKNEYVILLE,,IL,62274,Natural Gas,IL,Municipal Owned,0,0,0,24.86,11.586,0,0,0,0,0,36.446,0,0,0,1182,481,0,0,0,0,0,1663,0,11.93,11.93,1,0,0,24.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,3.94,0,4.626,3.02,0,0,0,7.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20.496,14.95,1,0,0,36.446,75,0,1157,23,2,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,76,0,396,9,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1629,32,2,0,0,1663,0,0,0,0,24,3.315,1.98,6,0,0.237,0.814,36.346,0,0,0,0,1108,303,46,63,49,36,58,1663,0,0,0,0,0,2,0,0,1,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,2,2,319,,Taylor Browne,,(618) 277-1520,(000) 000-0000,taylor@usdi.us,INITIAL,3/12/2025,3/12/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250057,65063,15581,"PINELAND GAS DEPT, CITY OF",P.O. BOX 6,PINELAND,sabine,TX,75968,P.O. BOX 6,PINELAND,,TX,75968,Natural Gas,TX,Municipal Owned,,,,,9,0,0,0,0,0,9,,,,,275,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,3,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,172,0,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,275,0,0,0,0,275,0,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,141,0,134,0,0,0,0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,,Joshua Whitton,utility superintendent,(409) 584-2390,(000) 000-0000,copgas@hotmail.com,INITIAL,1/14/2025,1/14/2025,7100.1-1 (Rev. 06-2023)
